order_id,customer_id,address_id,order_date,order_timestamp,order_hour,order_status,order_amount,distinct_items,total_quantity,boxes_used,ctt_max_subsequence,is_multi_box_order,payment_status,payment_method,payment_amount,overall_rating,food_rating,delivery_rating,box_condition_rating,has_feedback
ORD-20251115-035,CUST-01565,ADDR-00106,2025-11-15,2025-11-15 20:11:24,20,DELIVERED,17.97,3,3.0,0,0,False,SUCCESS,CREDIT_CARD,17.97,3,2,2,2,True
ORD-20251115-037,CUST-00729,ADDR-00254,2025-11-15,2025-11-15 20:26:18,20,DELIVERED,11.49,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,11.49,4,3,5,5,True
ORD-20251115-038,CUST-01574,ADDR-00090,2025-11-15,2025-11-15 17:44:37,17,DELIVERED,27.98,2,2.0,0,0,False,SUCCESS,DEBIT_CARD,27.98,5,4,4,4,True
ORD-20251115-041,CUST-01747,ADDR-00205,2025-11-15,2025-11-15 09:49:16,9,DELIVERED,10.99,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,10.99,4,5,5,4,True
ORD-20251115-042,CUST-00902,ADDR-00192,2025-11-15,2025-11-15 12:37:31,12,DELIVERED,50.45,5,5.0,0,0,False,SUCCESS,SUBSCRIPTION,50.45,5,5,4,5,True
ORD-20251115-043,CUST-00453,ADDR-00327,2025-11-15,2025-11-15 16:27:52,16,DELIVERED,44.97,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,44.97,5,5,5,5,True
ORD-20251115-045,CUST-01143,ADDR-00086,2025-11-15,2025-11-15 18:59:45,18,DELIVERED,15.49,1,1.0,0,0,False,SUCCESS,WALLET,15.49,4,5,5,3,True
ORD-20251115-046,CUST-00579,ADDR-00465,2025-11-15,2025-11-15 08:00:35,8,DELIVERED,46.96,4,4.0,0,0,False,SUCCESS,SUBSCRIPTION,46.96,4,5,5,3,True
ORD-20251115-047,CUST-00097,ADDR-00015,2025-11-15,2025-11-15 10:53:08,10,DELIVERED,19.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,19.98,4,3,3,3,True
ORD-20251115-049,CUST-00506,ADDR-00059,2025-11-15,2025-11-15 06:41:57,6,DELIVERED,15.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,15.98,4,5,5,4,True
ORD-20251115-050,CUST-00733,ADDR-00431,2025-11-15,2025-11-15 18:50:54,18,DELIVERED,25.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,25.98,4,3,4,3,True
ORD-20251115-054,CUST-01450,ADDR-00184,2025-11-15,2025-11-15 22:45:15,22,DELIVERED,23.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,23.98,5,4,4,5,True
ORD-20251115-056,CUST-00087,ADDR-00140,2025-11-15,2025-11-15 10:18:44,10,DELIVERED,23.48,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,23.48,5,4,4,5,True
ORD-20251115-059,CUST-01445,ADDR-00005,2025-11-15,2025-11-15 12:48:44,12,DELIVERED,12.49,1,1.0,0,0,False,SUCCESS,WALLET,12.49,4,5,5,4,True
ORD-20251115-060,CUST-01987,ADDR-00448,2025-11-15,2025-11-15 11:42:25,11,DELIVERED,12.99,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,12.99,4,5,4,3,True
ORD-20251115-062,CUST-00582,ADDR-00021,2025-11-15,2025-11-15 19:48:43,19,DELIVERED,53.95,5,5.0,0,0,False,SUCCESS,CREDIT_CARD,53.95,4,4,5,4,True
ORD-20251115-066,CUST-00584,ADDR-00013,2025-11-15,2025-11-15 18:28:29,18,DELIVERED,19.48,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,19.48,4,3,3,3,True
ORD-20251115-067,CUST-00743,ADDR-00062,2025-11-15,2025-11-15 17:41:32,17,DELIVERED,25.98,2,2.0,0,0,False,SUCCESS,DEBIT_CARD,25.98,4,4,4,4,True
ORD-20251115-068,CUST-01081,ADDR-00309,2025-11-15,2025-11-15 16:41:26,16,DELIVERED,33.96,4,4.0,0,0,False,SUCCESS,SUBSCRIPTION,33.96,4,3,4,4,True
ORD-20251115-069,CUST-00943,ADDR-00095,2025-11-15,2025-11-15 14:55:50,14,DELIVERED,29.96,4,4.0,0,0,False,SUCCESS,SUBSCRIPTION,29.96,4,4,5,5,True
ORD-20251115-072,CUST-00663,ADDR-00181,2025-11-15,2025-11-15 18:51:31,18,DELIVERED,46.46,4,4.0,0,0,False,SUCCESS,SUBSCRIPTION,46.46,5,4,5,4,True
ORD-20251115-080,CUST-01322,ADDR-00061,2025-11-15,2025-11-15 11:02:35,11,DELIVERED,13.99,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,13.99,5,5,5,5,True
ORD-20251115-082,CUST-01080,ADDR-00159,2025-11-15,2025-11-15 18:11:30,18,DELIVERED,33.97,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,33.97,4,3,5,5,True
ORD-20251115-087,CUST-00753,ADDR-00366,2025-11-15,2025-11-15 17:00:43,17,DELIVERED,16.99,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,16.99,3,3,3,2,True
ORD-20251115-088,CUST-01012,ADDR-00046,2025-11-15,2025-11-15 12:19:04,12,DELIVERED,34.46,4,4.0,0,0,False,SUCCESS,SUBSCRIPTION,34.46,4,4,3,3,True
ORD-20251115-090,CUST-00693,ADDR-00101,2025-11-15,2025-11-15 11:53:38,11,DELIVERED,15.98,2,2.0,0,0,False,SUCCESS,WALLET,15.98,5,5,5,5,True
ORD-20251116-012,CUST-01821,ADDR-00256,2025-11-16,2025-11-16 19:07:43,19,DELIVERED,28.97,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,28.97,4,4,3,4,True
ORD-20251116-013,CUST-00678,ADDR-00179,2025-11-16,2025-11-16 16:59:57,16,DELIVERED,17.48,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,17.48,4,3,5,5,True
ORD-20251116-015,CUST-01766,ADDR-00326,2025-11-16,2025-11-16 18:04:17,18,DELIVERED,30.46,4,4.0,0,0,False,SUCCESS,SUBSCRIPTION,30.46,5,5,5,5,True
ORD-20251116-016,CUST-01382,ADDR-00424,2025-11-16,2025-11-16 17:59:01,17,DELIVERED,34.96,4,4.0,0,0,False,SUCCESS,SUBSCRIPTION,34.96,5,4,4,5,True
ORD-20251116-022,CUST-01123,ADDR-00203,2025-11-16,2025-11-16 16:15:10,16,DELIVERED,27.47,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,27.47,5,5,4,5,True
ORD-20251116-023,CUST-01956,ADDR-00448,2025-11-16,2025-11-16 09:30:51,9,DELIVERED,39.47,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,39.47,4,5,3,4,True
ORD-20251116-024,CUST-00420,ADDR-00344,2025-11-16,2025-11-16 18:47:03,18,DELIVERED,15.99,1,1.0,0,0,False,SUCCESS,DEBIT_CARD,15.99,4,3,4,3,True
ORD-20251116-025,CUST-01687,ADDR-00169,2025-11-16,2025-11-16 12:08:56,12,DELIVERED,18.48,2,2.0,0,0,False,SUCCESS,CREDIT_CARD,18.48,5,4,5,4,True
ORD-20251116-027,CUST-01279,ADDR-00182,2025-11-16,2025-11-16 12:09:17,12,DELIVERED,13.49,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,13.49,5,4,5,5,True
ORD-20251116-029,CUST-01411,ADDR-00195,2025-11-16,2025-11-16 21:16:45,21,DELIVERED,16.48,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,16.48,5,5,5,5,True
ORD-20251116-033,CUST-01610,ADDR-00256,2025-11-16,2025-11-16 07:22:43,7,DELIVERED,22.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,22.98,4,3,5,5,True
ORD-20251116-035,CUST-01272,ADDR-00015,2025-11-16,2025-11-16 13:05:20,13,DELIVERED,27.47,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,27.47,4,3,3,4,True
ORD-20251116-036,CUST-01726,ADDR-00128,2025-11-16,2025-11-16 11:38:46,11,DELIVERED,23.47,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,23.47,5,5,5,5,True
ORD-20251116-038,CUST-00420,ADDR-00344,2025-11-16,2025-11-16 18:17:36,18,DELIVERED,34.47,3,3.0,0,0,False,SUCCESS,CREDIT_CARD,34.47,4,3,3,3,True
ORD-20251116-039,CUST-00261,ADDR-00075,2025-11-16,2025-11-16 19:46:06,19,DELIVERED,12.99,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,12.99,5,5,5,4,True
ORD-20251116-042,CUST-01669,ADDR-00448,2025-11-16,2025-11-16 17:28:59,17,DELIVERED,13.99,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,13.99,4,4,4,5,True
ORD-20251116-043,CUST-01958,ADDR-00358,2025-11-16,2025-11-16 17:53:43,17,DELIVERED,14.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,14.98,5,5,5,5,True
ORD-20251116-048,CUST-00355,ADDR-00009,2025-11-16,2025-11-16 11:24:48,11,DELIVERED,24.97,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,24.97,4,3,5,3,True
ORD-20251116-050,CUST-00063,ADDR-00260,2025-11-16,2025-11-16 10:04:57,10,DELIVERED,15.48,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,15.48,3,4,3,2,True
ORD-20251116-051,CUST-01828,ADDR-00403,2025-11-16,2025-11-16 08:43:56,8,DELIVERED,16.97,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,16.97,4,5,5,3,True
ORD-20251116-054,CUST-01725,ADDR-00436,2025-11-16,2025-11-16 16:20:49,16,DELIVERED,12.99,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,12.99,5,5,5,4,True
ORD-20251116-056,CUST-01410,ADDR-00129,2025-11-16,2025-11-16 14:35:02,14,DELIVERED,27.47,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,27.47,3,4,4,4,True
ORD-20251116-058,CUST-01945,ADDR-00406,2025-11-16,2025-11-16 16:49:11,16,DELIVERED,29.97,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,29.97,5,5,4,5,True
ORD-20251116-059,CUST-01306,ADDR-00217,2025-11-16,2025-11-16 13:46:24,13,DELIVERED,48.96,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,48.96,3,2,2,2,True
ORD-20251116-060,CUST-01589,ADDR-00450,2025-11-16,2025-11-16 11:08:58,11,DELIVERED,31.46,4,4.0,0,0,False,SUCCESS,SUBSCRIPTION,31.46,5,5,5,5,True
ORD-20251116-062,CUST-01850,ADDR-00370,2025-11-16,2025-11-16 13:03:47,13,DELIVERED,18.48,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,18.48,3,3,2,3,True
ORD-20251116-065,CUST-00217,ADDR-00314,2025-11-16,2025-11-16 13:30:34,13,DELIVERED,28.47,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,28.47,4,3,3,4,True
ORD-20251116-073,CUST-01471,ADDR-00012,2025-11-16,2025-11-16 18:22:41,18,DELIVERED,19.47,3,3.0,0,0,False,SUCCESS,CREDIT_CARD,19.47,4,5,4,3,True
ORD-20251116-074,CUST-01054,ADDR-00166,2025-11-16,2025-11-16 12:21:54,12,DELIVERED,11.49,1,1.0,0,0,False,SUCCESS,DEBIT_CARD,11.49,4,5,5,3,True
ORD-20251116-075,CUST-00835,ADDR-00272,2025-11-16,2025-11-16 08:11:53,8,DELIVERED,28.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,28.98,4,5,5,3,True
ORD-20251116-077,CUST-01630,ADDR-00210,2025-11-16,2025-11-16 06:16:55,6,DELIVERED,29.96,4,4.0,0,0,False,SUCCESS,SUBSCRIPTION,29.96,4,4,5,4,True
ORD-20251116-079,CUST-00328,ADDR-00416,2025-11-16,2025-11-16 16:42:53,16,DELIVERED,20.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,20.98,5,5,5,4,True
ORD-20251116-080,CUST-00816,ADDR-00302,2025-11-16,2025-11-16 08:14:22,8,DELIVERED,47.97,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,47.97,4,5,4,3,True
ORD-20251116-085,CUST-01498,ADDR-00491,2025-11-16,2025-11-16 11:04:32,11,DELIVERED,16.49,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,16.49,4,4,4,4,True
ORD-20251116-087,CUST-01455,ADDR-00019,2025-11-16,2025-11-16 13:12:28,13,DELIVERED,12.99,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,12.99,3,2,3,3,True
ORD-20251117-001,CUST-01029,ADDR-00028,2025-11-17,2025-11-17 11:12:45,11,DELIVERED,28.97,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,28.97,4,3,4,3,True
ORD-20251117-007,CUST-01244,ADDR-00339,2025-11-17,2025-11-17 07:08:07,7,DELIVERED,11.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,11.98,5,5,4,4,True
ORD-20251117-009,CUST-00484,ADDR-00361,2025-11-17,2025-11-17 13:46:02,13,DELIVERED,26.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,26.98,4,3,3,5,True
ORD-20251117-012,CUST-01023,ADDR-00458,2025-11-17,2025-11-17 09:18:43,9,DELIVERED,32.47,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,32.47,4,5,3,3,True
ORD-20251117-013,CUST-01836,ADDR-00128,2025-11-17,2025-11-17 09:58:54,9,DELIVERED,36.46,4,4.0,0,0,False,SUCCESS,SUBSCRIPTION,36.46,4,4,5,4,True
ORD-20251117-014,CUST-01997,ADDR-00113,2025-11-17,2025-11-17 11:21:13,11,DELIVERED,44.46,4,4.0,0,0,False,SUCCESS,SUBSCRIPTION,44.46,4,5,4,5,True
ORD-20251117-015,CUST-01717,ADDR-00292,2025-11-17,2025-11-17 17:47:06,17,DELIVERED,19.97,3,3.0,0,0,False,SUCCESS,DEBIT_CARD,19.97,3,3,3,2,True
ORD-20251117-022,CUST-01419,ADDR-00144,2025-11-17,2025-11-17 11:51:17,11,DELIVERED,42.47,3,3.0,0,0,False,SUCCESS,CREDIT_CARD,42.47,4,5,5,4,True
ORD-20251117-024,CUST-01650,ADDR-00145,2025-11-17,2025-11-17 10:09:34,10,DELIVERED,28.48,2,2.0,0,0,False,SUCCESS,DEBIT_CARD,28.48,4,5,4,4,True
ORD-20251117-031,CUST-00689,ADDR-00041,2025-11-17,2025-11-17 17:24:32,17,DELIVERED,16.47,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,16.47,4,5,3,4,True
ORD-20251117-033,CUST-00248,ADDR-00212,2025-11-17,2025-11-17 10:13:27,10,DELIVERED,11.99,1,1.0,0,0,False,SUCCESS,WALLET,11.99,5,4,5,4,True
ORD-20251117-038,CUST-00480,ADDR-00236,2025-11-17,2025-11-17 11:27:42,11,DELIVERED,18.48,2,2.0,0,0,False,SUCCESS,CREDIT_CARD,18.48,5,5,5,5,True
ORD-20251117-039,CUST-01667,ADDR-00437,2025-11-17,2025-11-17 16:37:05,16,DELIVERED,13.48,2,2.0,0,0,False,SUCCESS,CREDIT_CARD,13.48,4,3,3,5,True
ORD-20251117-042,CUST-00697,ADDR-00034,2025-11-17,2025-11-17 17:36:45,17,DELIVERED,9.99,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,9.99,4,4,5,5,True
ORD-20251117-044,CUST-00758,ADDR-00487,2025-11-17,2025-11-17 10:34:49,10,DELIVERED,18.97,3,3.0,0,0,False,SUCCESS,CREDIT_CARD,18.97,5,5,5,5,True
ORD-20251117-045,CUST-00315,ADDR-00133,2025-11-17,2025-11-17 17:11:00,17,DELIVERED,31.97,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,31.97,3,2,2,4,True
ORD-20251117-046,CUST-01499,ADDR-00028,2025-11-17,2025-11-17 12:52:06,12,DELIVERED,25.97,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,25.97,5,5,5,5,True
ORD-20251117-047,CUST-00087,ADDR-00140,2025-11-17,2025-11-17 16:37:11,16,DELIVERED,41.47,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,41.47,4,3,4,3,True
ORD-20251117-049,CUST-00720,ADDR-00055,2025-11-17,2025-11-17 13:03:15,13,DELIVERED,32.97,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,32.97,5,5,5,4,True
ORD-20251117-050,CUST-00051,ADDR-00085,2025-11-17,2025-11-17 08:02:56,8,DELIVERED,37.97,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,37.97,4,5,3,4,True
ORD-20251117-053,CUST-01000,ADDR-00182,2025-11-17,2025-11-17 15:48:08,15,DELIVERED,41.46,4,4.0,0,0,False,SUCCESS,WALLET,41.46,5,4,5,5,True
ORD-20251117-057,CUST-00012,ADDR-00255,2025-11-17,2025-11-17 13:15:17,13,DELIVERED,32.97,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,32.97,4,3,3,5,True
ORD-20251117-060,CUST-00256,ADDR-00244,2025-11-17,2025-11-17 11:32:04,11,DELIVERED,11.49,1,1.0,0,0,False,SUCCESS,CREDIT_CARD,11.49,3,2,2,2,True
ORD-20251117-062,CUST-00900,ADDR-00131,2025-11-17,2025-11-17 19:23:50,19,DELIVERED,20.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,20.98,4,3,3,4,True
ORD-20251117-064,CUST-00660,ADDR-00155,2025-11-17,2025-11-17 18:03:31,18,DELIVERED,31.48,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,31.48,4,4,3,5,True
ORD-20251117-068,CUST-01730,ADDR-00292,2025-11-17,2025-11-17 16:39:39,16,DELIVERED,41.96,4,4.0,0,0,False,SUCCESS,SUBSCRIPTION,41.96,5,4,5,5,True
ORD-20251117-071,CUST-00980,ADDR-00196,2025-11-17,2025-11-17 16:54:57,16,DELIVERED,10.99,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,10.99,5,5,5,5,True
ORD-20251117-072,CUST-00871,ADDR-00140,2025-11-17,2025-11-17 19:29:31,19,DELIVERED,33.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,33.98,5,5,4,4,True
ORD-20251117-073,CUST-01551,ADDR-00355,2025-11-17,2025-11-17 13:27:05,13,DELIVERED,12.99,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,12.99,4,4,5,5,True
ORD-20251117-074,CUST-00398,ADDR-00406,2025-11-17,2025-11-17 12:36:52,12,DELIVERED,11.49,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,11.49,4,4,5,5,True
ORD-20251117-075,CUST-00181,ADDR-00097,2025-11-17,2025-11-17 18:20:11,18,DELIVERED,42.47,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,42.47,4,3,3,3,True
ORD-20251117-079,CUST-00360,ADDR-00482,2025-11-17,2025-11-17 10:47:52,10,DELIVERED,17.48,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,17.48,4,4,3,4,True
ORD-20251117-081,CUST-01647,ADDR-00386,2025-11-17,2025-11-17 19:45:51,19,DELIVERED,15.97,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,15.97,3,3,3,4,True
ORD-20251117-086,CUST-00407,ADDR-00401,2025-11-17,2025-11-17 10:20:16,10,DELIVERED,42.47,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,42.47,5,5,4,4,True
ORD-20251117-088,CUST-00673,ADDR-00434,2025-11-17,2025-11-17 16:21:56,16,DELIVERED,37.96,4,4.0,0,0,False,SUCCESS,SUBSCRIPTION,37.96,3,2,3,2,True
ORD-20251117-090,CUST-01411,ADDR-00195,2025-11-17,2025-11-17 11:51:40,11,DELIVERED,24.48,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,24.48,3,4,4,4,True
ORD-20251117-092,CUST-00735,ADDR-00438,2025-11-17,2025-11-17 13:04:53,13,DELIVERED,20.47,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,20.47,5,5,4,4,True
ORD-20251117-096,CUST-01836,ADDR-00128,2025-11-17,2025-11-17 11:26:52,11,DELIVERED,23.47,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,23.47,3,4,3,2,True
ORD-20251117-097,CUST-00078,ADDR-00171,2025-11-17,2025-11-17 12:33:08,12,DELIVERED,16.48,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,16.48,4,5,3,3,True
ORD-20251117-100,CUST-00273,ADDR-00201,2025-11-17,2025-11-17 14:45:10,14,DELIVERED,27.48,2,2.0,0,0,False,SUCCESS,WALLET,27.48,3,3,3,2,True
ORD-20251117-102,CUST-01047,ADDR-00394,2025-11-17,2025-11-17 12:36:29,12,DELIVERED,17.98,2,2.0,0,0,False,SUCCESS,DEBIT_CARD,17.98,4,5,4,3,True
ORD-20251117-103,CUST-00126,ADDR-00394,2025-11-17,2025-11-17 16:41:42,16,DELIVERED,22.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,22.98,4,4,5,3,True
ORD-20251117-109,CUST-01285,ADDR-00298,2025-11-17,2025-11-17 13:16:43,13,DELIVERED,31.46,4,4.0,0,0,False,SUCCESS,SUBSCRIPTION,31.46,3,4,3,4,True
ORD-20251118-002,CUST-00982,ADDR-00111,2025-11-18,2025-11-18 11:15:51,11,DELIVERED,24.48,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,24.48,3,4,4,3,True
ORD-20251118-005,CUST-00331,ADDR-00419,2025-11-18,2025-11-18 16:07:23,16,DELIVERED,30.48,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,30.48,4,3,5,5,True
ORD-20251118-011,CUST-01689,ADDR-00156,2025-11-18,2025-11-18 07:14:23,7,DELIVERED,10.49,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,10.49,3,2,3,4,True
ORD-20251118-012,CUST-01829,ADDR-00267,2025-11-18,2025-11-18 11:33:39,11,DELIVERED,16.99,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,16.99,5,5,5,5,True
ORD-20251118-014,CUST-00955,ADDR-00134,2025-11-18,2025-11-18 06:46:08,6,DELIVERED,41.96,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,41.96,5,5,5,4,True
ORD-20251118-015,CUST-00420,ADDR-00344,2025-11-18,2025-11-18 09:39:15,9,DELIVERED,37.97,3,3.0,0,0,False,SUCCESS,CREDIT_CARD,37.97,3,2,2,4,True
ORD-20251118-016,CUST-01989,ADDR-00060,2025-11-18,2025-11-18 13:50:05,13,DELIVERED,13.49,1,1.0,0,0,False,FAILED,SUBSCRIPTION,13.49,4,5,3,3,True
ORD-20251118-024,CUST-00517,ADDR-00241,2025-11-18,2025-11-18 18:51:05,18,DELIVERED,13.48,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,13.48,4,3,4,4,True
ORD-20251118-026,CUST-00395,ADDR-00475,2025-11-18,2025-11-18 10:58:43,10,DELIVERED,13.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,13.98,4,4,3,5,True
ORD-20251118-034,CUST-00438,ADDR-00038,2025-11-18,2025-11-18 15:28:42,15,DELIVERED,27.48,2,2.0,0,0,False,SUCCESS,CREDIT_CARD,27.48,4,5,3,3,True
ORD-20251118-036,CUST-01809,ADDR-00163,2025-11-18,2025-11-18 17:48:57,17,DELIVERED,41.97,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,41.97,4,3,4,4,True
ORD-20251118-038,CUST-01815,ADDR-00361,2025-11-18,2025-11-18 19:02:29,19,DELIVERED,23.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,23.98,5,5,5,4,True
ORD-20251118-039,CUST-01596,ADDR-00024,2025-11-18,2025-11-18 12:00:23,12,DELIVERED,41.47,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,41.47,4,3,4,5,True
ORD-20251118-043,CUST-00354,ADDR-00416,2025-11-18,2025-11-18 19:51:19,19,DELIVERED,41.47,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,41.47,5,4,5,4,True
ORD-20251118-044,CUST-01331,ADDR-00035,2025-11-18,2025-11-18 13:23:33,13,DELIVERED,27.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,27.98,4,4,5,3,True
ORD-20251118-046,CUST-01845,ADDR-00305,2025-11-18,2025-11-18 17:08:15,17,DELIVERED,16.48,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,16.48,5,5,5,5,True
ORD-20251118-047,CUST-00907,ADDR-00075,2025-11-18,2025-11-18 16:54:52,16,DELIVERED,24.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,24.98,3,2,4,3,True
ORD-20251118-049,CUST-01496,ADDR-00431,2025-11-18,2025-11-18 18:27:01,18,DELIVERED,11.99,1,1.0,0,0,False,SUCCESS,CREDIT_CARD,11.99,4,4,3,4,True
ORD-20251118-050,CUST-01399,ADDR-00105,2025-11-18,2025-11-18 11:47:31,11,DELIVERED,10.99,1,1.0,0,0,False,SUCCESS,SUBSCRIPTION,10.99,4,5,4,3,True
ORD-20251118-052,CUST-00460,ADDR-00008,2025-11-18,2025-11-18 17:49:07,17,DELIVERED,38.47,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,38.47,4,4,4,3,True
ORD-20251118-053,CUST-00375,ADDR-00410,2025-11-18,2025-11-18 11:30:59,11,DELIVERED,33.97,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,33.97,3,3,4,3,True
ORD-20251118-054,CUST-00148,ADDR-00056,2025-11-18,2025-11-18 17:46:18,17,DELIVERED,31.47,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,31.47,4,5,3,4,True
ORD-20251118-058,CUST-01853,ADDR-00296,2025-11-18,2025-11-18 16:42:53,16,DELIVERED,14.98,2,2.0,0,0,False,SUCCESS,DEBIT_CARD,14.98,4,3,5,3,True
ORD-20251118-060,CUST-00608,ADDR-00373,2025-11-18,2025-11-18 14:25:25,14,DELIVERED,21.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,21.98,5,4,5,5,True
ORD-20251118-066,CUST-01656,ADDR-00488,2025-11-18,2025-11-18 13:54:31,13,DELIVERED,47.95,5,5.0,0,0,False,SUCCESS,SUBSCRIPTION,47.95,5,4,5,5,True
ORD-20251118-067,CUST-00679,ADDR-00160,2025-11-18,2025-11-18 18:47:43,18,DELIVERED,25.47,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,25.47,5,5,5,5,True
ORD-20251118-068,CUST-01550,ADDR-00342,2025-11-18,2025-11-18 11:51:25,11,DELIVERED,24.47,3,3.0,0,0,False,SUCCESS,SUBSCRIPTION,24.47,4,4,4,5,True
ORD-20251118-069,CUST-01206,ADDR-00225,2025-11-18,2025-11-18 11:32:53,11,DELIVERED,14.98,2,2.0,0,0,False,SUCCESS,SUBSCRIPTION,14.98,4,4,4,5,True
ORD-20251118-070,CUST-01089,ADDR-00223,2025-11-18,2025-11-18 16:17:59,16,DELIVERED,10.49,1,1.0,0,0,False,SUCCESS,DEBIT_CARD,10.49,5,5,5,4,True
ORD-20251118-073,CUST-01816,ADDR-00390,2025-11-18,2025-11-18 11:33:14,11,DELIVERED,32.47,3,3.0,0,0,False,SUCCESS,DEBIT_CARD,32.47,4,4,5,5,True
ORD-20251118-078,CUST-01802,ADDR-00129,2025-11-18,2025-11-18 17:15:51,17,DELIVERED,42.97,3,3.0,0,0,False,SUCCESS,DEBIT_CARD,42.97,4,5,5,3,True
ORD-20251118-080,CUST-00947,ADDR-00081,2025-11-18,2025-11-18 12:26:19,12,DELIVERED,29.97,3,3.0,0,0,False,SUCCESS,DEBIT_CARD,29.97,5,4,5,5,True
