delivery_id,order_id,driver_id,address_id,delivery_zone,delivery_status,scheduled_time,actual_departure,actual_delivery,delivery_duration_min,failure_reason,is_on_time,minutes_vs_schedule,zone_sla_minutes,met_zone_sla,delivery_date
DEL-20250913-034,ORD-20250913-034,DRV-00003,ADDR-00410,ZONE-C,DELIVERED,2025-09-13 12:05:26,2025-09-13 12:05:26,2025-09-13 12:56:26,51,,False,51,55,True,2025-09-13
DEL-20250913-035,ORD-20250913-035,DRV-00013,ADDR-00447,ZONE-A,DELIVERED,2025-09-13 19:47:02,2025-09-13 19:47:02,2025-09-13 20:15:02,28,,False,28,30,True,2025-09-13
DEL-20250913-036,ORD-20250913-036,DRV-00001,ADDR-00236,ZONE-D,DELIVERED,2025-09-13 18:32:35,2025-09-13 18:32:35,2025-09-13 19:20:35,48,,False,48,67,True,2025-09-13
DEL-20250913-037,ORD-20250913-037,DRV-00008,ADDR-00301,ZONE-B,DELIVERED,2025-09-13 13:49:58,2025-09-13 13:49:58,2025-09-13 14:20:58,31,,False,31,43,True,2025-09-13
DEL-20250913-038,ORD-20250913-038,DRV-00008,ADDR-00362,ZONE-A,DELIVERED,2025-09-13 12:27:40,2025-09-13 12:27:40,2025-09-13 12:53:40,26,,False,26,30,True,2025-09-13
DEL-20250913-039,ORD-20250913-039,DRV-00011,ADDR-00229,ZONE-A,DELIVERED,2025-09-13 09:44:16,2025-09-13 09:44:16,2025-09-13 10:14:16,30,,False,30,30,True,2025-09-13
DEL-20250913-040,ORD-20250913-040,DRV-00005,ADDR-00107,ZONE-A,DELIVERED,2025-09-13 18:04:24,2025-09-13 18:04:24,2025-09-13 18:26:24,22,,False,22,30,True,2025-09-13
DEL-20250913-041,ORD-20250913-041,DRV-00014,ADDR-00035,ZONE-A,DELIVERED,2025-09-13 11:50:04,2025-09-13 11:50:04,2025-09-13 12:13:04,23,,False,23,30,True,2025-09-13
DEL-20250913-042,ORD-20250913-042,DRV-00006,ADDR-00267,ZONE-C,DELIVERED,2025-09-13 19:24:11,2025-09-13 19:24:11,2025-09-13 19:59:11,35,,False,35,55,True,2025-09-13
DEL-20250913-043,ORD-20250913-043,DRV-00006,ADDR-00378,ZONE-C,DELIVERED,2025-09-13 12:09:44,2025-09-13 12:09:44,2025-09-13 12:39:44,30,,False,30,55,True,2025-09-13
DEL-20250913-044,ORD-20250913-044,DRV-00007,ADDR-00154,ZONE-A,DELIVERED,2025-09-13 21:28:17,2025-09-13 21:28:17,2025-09-13 21:50:17,22,,False,22,30,True,2025-09-13
DEL-20250913-045,ORD-20250913-045,DRV-00003,ADDR-00460,ZONE-B,DELIVERED,2025-09-13 13:40:17,2025-09-13 13:40:17,2025-09-13 14:00:17,20,,False,20,43,True,2025-09-13
DEL-20250913-046,ORD-20250913-046,DRV-00015,ADDR-00030,ZONE-A,DELIVERED,2025-09-13 11:46:32,2025-09-13 11:46:32,2025-09-13 12:12:32,26,,False,26,30,True,2025-09-13
DEL-20250913-047,ORD-20250913-047,DRV-00005,ADDR-00252,ZONE-A,DELIVERED,2025-09-13 18:55:03,2025-09-13 18:55:03,2025-09-13 19:15:03,20,,False,20,30,True,2025-09-13
DEL-20250913-048,ORD-20250913-048,DRV-00001,ADDR-00303,ZONE-A,DELIVERED,2025-09-13 09:52:24,2025-09-13 09:52:24,2025-09-13 10:07:24,15,,True,15,30,True,2025-09-13
DEL-20250913-049,ORD-20250913-049,DRV-00002,ADDR-00123,ZONE-C,DELIVERED,2025-09-13 11:56:44,2025-09-13 11:56:44,2025-09-13 12:35:44,39,,False,39,55,True,2025-09-13
DEL-20250913-050,ORD-20250913-050,DRV-00003,ADDR-00480,ZONE-B,DELIVERED,2025-09-13 14:43:48,2025-09-13 14:43:48,2025-09-13 15:19:48,36,,False,36,43,True,2025-09-13
DEL-20250913-051,ORD-20250913-051,DRV-00006,ADDR-00377,ZONE-D,DELIVERED,2025-09-13 18:12:09,2025-09-13 18:12:09,2025-09-13 19:00:09,48,,False,48,67,True,2025-09-13
DEL-20250913-052,ORD-20250913-052,DRV-00005,ADDR-00246,ZONE-B,DELIVERED,2025-09-13 09:05:25,2025-09-13 09:05:25,2025-09-13 09:37:25,32,,False,32,43,True,2025-09-13
DEL-20250913-053,ORD-20250913-053,DRV-00002,ADDR-00021,ZONE-A,DELIVERED,2025-09-13 18:29:36,2025-09-13 18:29:36,2025-09-13 18:58:36,29,,False,29,30,True,2025-09-13
DEL-20250913-054,ORD-20250913-054,DRV-00012,ADDR-00460,ZONE-B,DELIVERED,2025-09-13 17:17:18,2025-09-13 17:17:18,2025-09-13 17:48:18,31,,False,31,43,True,2025-09-13
DEL-20250913-055,ORD-20250913-055,DRV-00011,ADDR-00317,ZONE-C,DELIVERED,2025-09-13 15:08:04,2025-09-13 15:08:04,2025-09-13 16:05:04,57,,False,57,55,False,2025-09-13
DEL-20250913-056,ORD-20250913-056,DRV-00010,ADDR-00390,ZONE-A,DELIVERED,2025-09-13 14:10:40,2025-09-13 14:10:40,2025-09-13 14:33:40,23,,False,23,30,True,2025-09-13
DEL-20250913-057,ORD-20250913-057,DRV-00010,ADDR-00033,ZONE-C,DELIVERED,2025-09-13 07:32:20,2025-09-13 07:32:20,2025-09-13 08:01:20,29,,False,29,55,True,2025-09-13
DEL-20250913-058,ORD-20250913-058,DRV-00015,ADDR-00472,ZONE-B,DELIVERED,2025-09-13 10:50:30,2025-09-13 10:50:30,2025-09-13 11:22:30,32,,False,32,43,True,2025-09-13
DEL-20250913-059,ORD-20250913-059,DRV-00009,ADDR-00288,ZONE-C,DELIVERED,2025-09-13 18:04:09,2025-09-13 18:04:09,2025-09-13 18:46:09,42,,False,42,55,True,2025-09-13
DEL-20250913-060,ORD-20250913-060,DRV-00015,ADDR-00441,ZONE-B,DELIVERED,2025-09-13 14:27:26,2025-09-13 14:27:26,2025-09-13 14:54:26,27,,False,27,43,True,2025-09-13
DEL-20250913-061,ORD-20250913-061,DRV-00001,ADDR-00073,ZONE-D,DELIVERED,2025-09-13 21:17:16,2025-09-13 21:17:16,2025-09-13 22:11:16,54,,False,54,67,True,2025-09-13
DEL-20250913-062,ORD-20250913-062,DRV-00015,ADDR-00428,ZONE-A,DELIVERED,2025-09-13 12:42:57,2025-09-13 12:42:57,2025-09-13 12:58:57,16,,False,16,30,True,2025-09-13
DEL-20250913-063,ORD-20250913-063,DRV-00004,ADDR-00379,ZONE-C,DELIVERED,2025-09-13 20:43:47,2025-09-13 20:43:47,2025-09-13 21:25:47,42,,False,42,55,True,2025-09-13
DEL-20250913-064,ORD-20250913-064,DRV-00004,ADDR-00376,ZONE-C,DELIVERED,2025-09-13 12:13:38,2025-09-13 12:13:38,2025-09-13 12:39:38,26,,False,26,55,True,2025-09-13
DEL-20250913-065,ORD-20250913-065,DRV-00013,ADDR-00109,ZONE-A,DELIVERED,2025-09-13 12:22:55,2025-09-13 12:22:55,2025-09-13 12:48:55,26,,False,26,30,True,2025-09-13
DEL-20250913-066,ORD-20250913-066,DRV-00009,ADDR-00241,ZONE-B,DELIVERED,2025-09-13 15:17:33,2025-09-13 15:17:33,2025-09-13 15:43:33,26,,False,26,43,True,2025-09-13
DEL-20250913-067,ORD-20250913-067,DRV-00002,ADDR-00418,ZONE-A,DELIVERED,2025-09-13 18:30:09,2025-09-13 18:30:09,2025-09-13 18:51:09,21,,False,21,30,True,2025-09-13
DEL-20250913-068,ORD-20250913-068,DRV-00006,ADDR-00076,ZONE-D,DELIVERED,2025-09-13 16:14:31,2025-09-13 16:14:31,2025-09-13 17:17:31,63,,False,63,67,True,2025-09-13
DEL-20250913-069,ORD-20250913-069,DRV-00005,ADDR-00204,ZONE-C,DELIVERED,2025-09-13 19:32:09,2025-09-13 19:32:09,2025-09-13 20:25:09,53,,False,53,55,True,2025-09-13
DEL-20250913-070,ORD-20250913-070,DRV-00011,ADDR-00259,ZONE-B,DELIVERED,2025-09-13 15:11:23,2025-09-13 15:11:23,2025-09-13 15:42:23,31,,False,31,43,True,2025-09-13
DEL-20250913-071,ORD-20250913-071,DRV-00011,ADDR-00040,ZONE-C,DELIVERED,2025-09-13 06:48:04,2025-09-13 06:48:04,2025-09-13 07:10:04,22,,False,22,55,True,2025-09-13
DEL-20250913-072,ORD-20250913-072,DRV-00006,ADDR-00249,ZONE-C,DELIVERED,2025-09-13 12:59:53,2025-09-13 12:59:53,2025-09-13 13:39:53,40,,False,40,55,True,2025-09-13
DEL-20250913-073,ORD-20250913-073,DRV-00012,ADDR-00385,ZONE-C,DELIVERED,2025-09-13 12:54:06,2025-09-13 12:54:06,2025-09-13 13:38:06,44,,False,44,55,True,2025-09-13
DEL-20250913-074,ORD-20250913-074,DRV-00013,ADDR-00196,ZONE-B,DELIVERED,2025-09-13 17:49:46,2025-09-13 17:49:46,2025-09-13 18:36:46,47,,False,47,43,False,2025-09-13
DEL-20250913-075,ORD-20250913-075,DRV-00003,ADDR-00260,ZONE-B,DELIVERED,2025-09-13 12:06:20,2025-09-13 12:06:20,2025-09-13 12:48:20,42,,False,42,43,True,2025-09-13
DEL-20250913-076,ORD-20250913-076,DRV-00006,ADDR-00110,ZONE-B,DELIVERED,2025-09-13 14:21:34,2025-09-13 14:21:34,2025-09-13 14:48:34,27,,False,27,43,True,2025-09-13
DEL-20250913-077,ORD-20250913-077,DRV-00005,ADDR-00103,ZONE-C,DELIVERED,2025-09-13 18:04:26,2025-09-13 18:04:26,2025-09-13 18:46:26,42,,False,42,55,True,2025-09-13
DEL-20250913-078,ORD-20250913-078,DRV-00008,ADDR-00004,ZONE-C,DELIVERED,2025-09-13 11:22:46,2025-09-13 11:22:46,2025-09-13 12:04:46,42,,False,42,55,True,2025-09-13
DEL-20250914-001,ORD-20250914-001,DRV-00004,ADDR-00186,ZONE-A,DELIVERED,2025-09-14 19:43:37,2025-09-14 19:43:37,2025-09-14 20:15:37,32,,False,32,30,False,2025-09-14
DEL-20250914-002,ORD-20250914-002,DRV-00002,ADDR-00404,ZONE-B,DELIVERED,2025-09-14 21:06:16,2025-09-14 21:06:16,2025-09-14 21:37:16,31,,False,31,43,True,2025-09-14
DEL-20250914-003,ORD-20250914-003,DRV-00006,ADDR-00320,ZONE-C,DELIVERED,2025-09-14 14:09:31,2025-09-14 14:09:31,2025-09-14 15:00:31,51,,False,51,55,True,2025-09-14
DEL-20250914-004,ORD-20250914-004,DRV-00015,ADDR-00171,ZONE-B,DELIVERED,2025-09-14 18:56:37,2025-09-14 18:56:37,2025-09-14 19:34:37,38,,False,38,43,True,2025-09-14
DEL-20250914-005,ORD-20250914-005,DRV-00015,ADDR-00241,ZONE-B,DELIVERED,2025-09-14 19:26:33,2025-09-14 19:26:33,2025-09-14 20:04:33,38,,False,38,43,True,2025-09-14
DEL-20250914-006,ORD-20250914-006,DRV-00013,ADDR-00226,ZONE-B,DELIVERED,2025-09-14 21:35:19,2025-09-14 21:35:19,2025-09-14 21:55:19,20,,False,20,43,True,2025-09-14
DEL-20250914-007,ORD-20250914-007,DRV-00001,ADDR-00087,ZONE-C,DELIVERED,2025-09-14 21:59:32,2025-09-14 21:59:32,2025-09-14 22:57:32,58,,False,58,55,False,2025-09-14
DEL-20250914-008,ORD-20250914-008,DRV-00013,ADDR-00371,ZONE-A,DELIVERED,2025-09-14 20:58:22,2025-09-14 20:58:22,2025-09-14 21:20:22,22,,False,22,30,True,2025-09-14
DEL-20250914-009,ORD-20250914-009,DRV-00003,ADDR-00055,ZONE-C,DELIVERED,2025-09-14 08:56:43,2025-09-14 08:56:43,2025-09-14 09:45:43,49,,False,49,55,True,2025-09-14
DEL-20250914-010,ORD-20250914-010,DRV-00011,ADDR-00217,ZONE-B,DELIVERED,2025-09-14 21:29:33,2025-09-14 21:29:33,2025-09-14 22:03:33,34,,False,34,43,True,2025-09-14
DEL-20250914-011,ORD-20250914-011,DRV-00004,ADDR-00422,ZONE-C,DELIVERED,2025-09-14 17:02:59,2025-09-14 17:02:59,2025-09-14 17:45:59,43,,False,43,55,True,2025-09-14
DEL-20250914-012,ORD-20250914-012,DRV-00005,ADDR-00124,ZONE-A,DELIVERED,2025-09-14 08:58:48,2025-09-14 08:58:48,2025-09-14 09:19:48,21,,False,21,30,True,2025-09-14
DEL-20250914-013,ORD-20250914-013,DRV-00014,ADDR-00332,ZONE-A,DELIVERED,2025-09-14 18:57:22,2025-09-14 18:57:22,2025-09-14 19:25:22,28,,False,28,30,True,2025-09-14
DEL-20250914-014,ORD-20250914-014,DRV-00009,ADDR-00023,ZONE-D,DELIVERED,2025-09-14 22:32:20,2025-09-14 22:32:20,2025-09-14 23:02:20,30,,False,30,67,True,2025-09-14
DEL-20250914-015,ORD-20250914-015,DRV-00011,ADDR-00417,ZONE-C,DELIVERED,2025-09-14 19:51:16,2025-09-14 19:51:16,2025-09-14 20:33:16,42,,False,42,55,True,2025-09-14
DEL-20250914-016,ORD-20250914-016,DRV-00003,ADDR-00486,ZONE-C,DELIVERED,2025-09-14 11:47:57,2025-09-14 11:47:57,2025-09-14 12:47:57,60,,False,60,55,False,2025-09-14
DEL-20250914-017,ORD-20250914-017,DRV-00011,ADDR-00317,ZONE-C,DELIVERED,2025-09-14 16:15:34,2025-09-14 16:15:34,2025-09-14 16:59:34,44,,False,44,55,True,2025-09-14
DEL-20250914-018,ORD-20250914-018,DRV-00010,ADDR-00006,ZONE-A,DELIVERED,2025-09-14 12:09:51,2025-09-14 12:09:51,2025-09-14 12:40:51,31,,False,31,30,False,2025-09-14
DEL-20250914-019,ORD-20250914-019,DRV-00013,ADDR-00418,ZONE-A,DELIVERED,2025-09-14 16:51:10,2025-09-14 16:51:10,2025-09-14 17:12:10,21,,False,21,30,True,2025-09-14
DEL-20250914-020,ORD-20250914-020,DRV-00001,ADDR-00100,ZONE-B,DELIVERED,2025-09-14 10:24:44,2025-09-14 10:24:44,2025-09-14 11:04:44,40,,False,40,43,True,2025-09-14
DEL-20250914-021,ORD-20250914-021,DRV-00009,ADDR-00388,ZONE-C,DELIVERED,2025-09-14 16:21:45,2025-09-14 16:21:45,2025-09-14 17:01:45,40,,False,40,55,True,2025-09-14
DEL-20250914-022,ORD-20250914-022,DRV-00004,ADDR-00477,ZONE-D,DELIVERED,2025-09-14 18:31:21,2025-09-14 18:31:21,2025-09-14 19:27:21,56,,False,56,67,True,2025-09-14
DEL-20250914-023,ORD-20250914-023,DRV-00003,ADDR-00256,ZONE-A,DELIVERED,2025-09-14 16:58:06,2025-09-14 16:58:06,2025-09-14 17:27:06,29,,False,29,30,True,2025-09-14
DEL-20250914-024,ORD-20250914-024,DRV-00002,ADDR-00171,ZONE-B,DELIVERED,2025-09-14 12:04:43,2025-09-14 12:04:43,2025-09-14 12:44:43,40,,False,40,43,True,2025-09-14
DEL-20250914-025,ORD-20250914-025,DRV-00011,ADDR-00233,ZONE-A,DELIVERED,2025-09-14 16:46:24,2025-09-14 16:46:24,2025-09-14 17:09:24,23,,False,23,30,True,2025-09-14
DEL-20250914-026,ORD-20250914-026,DRV-00001,ADDR-00391,ZONE-D,DELIVERED,2025-09-14 19:17:39,2025-09-14 19:17:39,2025-09-14 20:10:39,53,,False,53,67,True,2025-09-14
DEL-20250914-027,ORD-20250914-027,DRV-00007,ADDR-00328,ZONE-A,DELIVERED,2025-09-14 12:43:23,2025-09-14 12:43:23,2025-09-14 13:21:23,38,,False,38,30,False,2025-09-14
DEL-20250914-028,ORD-20250914-028,DRV-00012,ADDR-00434,ZONE-A,DELIVERED,2025-09-14 19:13:37,2025-09-14 19:13:37,2025-09-14 19:45:37,32,,False,32,30,False,2025-09-14
DEL-20250914-029,ORD-20250914-029,DRV-00002,ADDR-00374,ZONE-D,DELIVERED,2025-09-14 12:06:48,2025-09-14 12:06:48,2025-09-14 12:55:48,49,,False,49,67,True,2025-09-14
DEL-20250914-030,ORD-20250914-030,DRV-00011,ADDR-00437,ZONE-B,DELIVERED,2025-09-14 13:42:13,2025-09-14 13:42:13,2025-09-14 14:13:13,31,,False,31,43,True,2025-09-14
DEL-20250914-031,ORD-20250914-031,DRV-00001,ADDR-00006,ZONE-A,DELIVERED,2025-09-14 15:37:28,2025-09-14 15:37:28,2025-09-14 16:03:28,26,,False,26,30,True,2025-09-14
DEL-20250914-032,ORD-20250914-032,DRV-00001,ADDR-00372,ZONE-B,DELIVERED,2025-09-14 18:11:38,2025-09-14 18:11:38,2025-09-14 18:52:38,41,,False,41,43,True,2025-09-14
DEL-20250914-033,ORD-20250914-033,DRV-00002,ADDR-00118,ZONE-B,DELIVERED,2025-09-14 21:31:19,2025-09-14 21:31:19,2025-09-14 21:51:19,20,,False,20,43,True,2025-09-14
DEL-20250914-034,ORD-20250914-034,DRV-00011,ADDR-00286,ZONE-A,DELIVERED,2025-09-14 18:39:08,2025-09-14 18:39:08,2025-09-14 19:06:08,27,,False,27,30,True,2025-09-14
DEL-20250914-035,ORD-20250914-035,DRV-00003,ADDR-00372,ZONE-B,DELIVERED,2025-09-14 20:58:41,2025-09-14 20:58:41,2025-09-14 21:30:41,32,,False,32,43,True,2025-09-14
DEL-20250914-036,ORD-20250914-036,DRV-00012,ADDR-00418,ZONE-A,DELIVERED,2025-09-14 20:35:31,2025-09-14 20:35:31,2025-09-14 21:04:31,29,,False,29,30,True,2025-09-14
DEL-20250914-037,ORD-20250914-037,DRV-00007,ADDR-00097,ZONE-B,DELIVERED,2025-09-14 13:01:19,2025-09-14 13:01:19,2025-09-14 13:41:19,40,,False,40,43,True,2025-09-14
DEL-20250914-038,ORD-20250914-038,DRV-00010,ADDR-00287,ZONE-A,DELIVERED,2025-09-14 10:52:45,2025-09-14 10:52:45,2025-09-14 11:22:45,30,,False,30,30,True,2025-09-14
DEL-20250914-039,ORD-20250914-039,DRV-00011,ADDR-00375,ZONE-B,DELIVERED,2025-09-14 22:47:25,2025-09-14 22:47:25,2025-09-14 23:14:25,27,,False,27,43,True,2025-09-14
DEL-20250914-040,ORD-20250914-040,DRV-00014,ADDR-00248,ZONE-B,DELIVERED,2025-09-14 17:23:58,2025-09-14 17:23:58,2025-09-14 17:51:58,28,,False,28,43,True,2025-09-14
DEL-20250914-041,ORD-20250914-041,DRV-00015,ADDR-00128,ZONE-A,DELIVERED,2025-09-14 17:50:15,2025-09-14 17:50:15,2025-09-14 18:07:15,17,,False,17,30,True,2025-09-14
DEL-20250914-042,ORD-20250914-042,DRV-00013,ADDR-00464,ZONE-D,DELIVERED,2025-09-14 14:35:59,2025-09-14 14:35:59,2025-09-14 15:29:59,54,,False,54,67,True,2025-09-14
DEL-20250914-043,ORD-20250914-043,DRV-00015,ADDR-00086,ZONE-C,DELIVERED,2025-09-14 20:57:14,2025-09-14 20:57:14,2025-09-14 21:42:14,45,,False,45,55,True,2025-09-14
DEL-20250914-044,ORD-20250914-044,DRV-00002,ADDR-00126,ZONE-B,DELIVERED,2025-09-14 07:08:20,2025-09-14 07:08:20,2025-09-14 07:48:20,40,,False,40,43,True,2025-09-14
DEL-20250914-045,ORD-20250914-045,DRV-00008,ADDR-00151,ZONE-C,DELIVERED,2025-09-14 07:47:51,2025-09-14 07:47:51,2025-09-14 08:38:51,51,,False,51,55,True,2025-09-14
DEL-20250914-046,ORD-20250914-046,DRV-00015,ADDR-00111,ZONE-B,DELIVERED,2025-09-14 14:24:12,2025-09-14 14:24:12,2025-09-14 15:10:12,46,,False,46,43,False,2025-09-14
DEL-20250914-047,ORD-20250914-047,DRV-00015,ADDR-00059,ZONE-D,DELIVERED,2025-09-14 11:40:12,2025-09-14 11:40:12,2025-09-14 12:55:12,75,,False,75,67,False,2025-09-14
DEL-20250914-048,ORD-20250914-048,DRV-00004,ADDR-00232,ZONE-B,DELIVERED,2025-09-14 10:15:44,2025-09-14 10:15:44,2025-09-14 10:47:44,32,,False,32,43,True,2025-09-14
DEL-20250914-049,ORD-20250914-049,DRV-00009,ADDR-00210,ZONE-C,DELIVERED,2025-09-14 16:52:10,2025-09-14 16:52:10,2025-09-14 17:33:10,41,,False,41,55,True,2025-09-14
DEL-20250914-050,ORD-20250914-050,DRV-00001,ADDR-00409,ZONE-D,DELIVERED,2025-09-14 17:47:00,2025-09-14 17:47:00,2025-09-14 18:39:00,52,,False,52,67,True,2025-09-14
DEL-20250914-051,ORD-20250914-051,DRV-00011,ADDR-00206,ZONE-C,DELIVERED,2025-09-14 11:31:15,2025-09-14 11:31:15,2025-09-14 12:12:15,41,,False,41,55,True,2025-09-14
DEL-20250914-052,ORD-20250914-052,DRV-00015,ADDR-00292,ZONE-A,DELIVERED,2025-09-14 15:24:01,2025-09-14 15:24:01,2025-09-14 15:57:01,33,,False,33,30,False,2025-09-14
DEL-20250914-053,ORD-20250914-053,DRV-00002,ADDR-00497,ZONE-D,DELIVERED,2025-09-14 19:32:47,2025-09-14 19:32:47,2025-09-14 20:48:47,76,,False,76,67,False,2025-09-14
DEL-20250914-054,ORD-20250914-054,DRV-00003,ADDR-00268,ZONE-B,DELIVERED,2025-09-14 21:54:57,2025-09-14 21:54:57,2025-09-14 22:19:57,25,,False,25,43,True,2025-09-14
DEL-20250914-055,ORD-20250914-055,DRV-00004,ADDR-00292,ZONE-A,DELIVERED,2025-09-14 13:20:01,2025-09-14 13:20:01,2025-09-14 13:52:01,32,,False,32,30,False,2025-09-14
DEL-20250914-056,ORD-20250914-056,DRV-00015,ADDR-00173,ZONE-B,DELIVERED,2025-09-14 09:55:44,2025-09-14 09:55:44,2025-09-14 10:14:44,19,,False,19,43,True,2025-09-14
DEL-20250914-057,ORD-20250914-057,DRV-00007,ADDR-00429,ZONE-B,DELIVERED,2025-09-14 10:16:18,2025-09-14 10:16:18,2025-09-14 10:42:18,26,,False,26,43,True,2025-09-14
DEL-20250914-058,ORD-20250914-058,DRV-00011,ADDR-00053,ZONE-C,DELIVERED,2025-09-14 11:04:34,2025-09-14 11:04:34,2025-09-14 11:50:34,46,,False,46,55,True,2025-09-14
DEL-20250914-059,ORD-20250914-059,DRV-00009,ADDR-00090,ZONE-B,DELIVERED,2025-09-14 15:32:37,2025-09-14 15:32:37,2025-09-14 15:57:37,25,,False,25,43,True,2025-09-14
DEL-20250914-060,ORD-20250914-060,DRV-00014,ADDR-00024,ZONE-B,DELIVERED,2025-09-14 13:14:39,2025-09-14 13:14:39,2025-09-14 13:46:39,32,,False,32,43,True,2025-09-14
DEL-20250914-061,ORD-20250914-061,DRV-00004,ADDR-00182,ZONE-D,DELIVERED,2025-09-14 17:27:37,2025-09-14 17:27:37,2025-09-14 18:01:37,34,,False,34,67,True,2025-09-14
DEL-20250914-062,ORD-20250914-062,DRV-00002,ADDR-00149,ZONE-D,DELIVERED,2025-09-14 16:57:37,2025-09-14 16:57:37,2025-09-14 17:47:37,50,,False,50,67,True,2025-09-14
DEL-20250914-063,ORD-20250914-063,DRV-00007,ADDR-00107,ZONE-A,DELIVERED,2025-09-14 18:27:10,2025-09-14 18:27:10,2025-09-14 18:45:10,18,,False,18,30,True,2025-09-14
DEL-20250914-064,ORD-20250914-064,DRV-00005,ADDR-00458,ZONE-A,DELIVERED,2025-09-14 13:18:01,2025-09-14 13:18:01,2025-09-14 13:45:01,27,,False,27,30,True,2025-09-14
DEL-20250914-065,ORD-20250914-065,DRV-00004,ADDR-00011,ZONE-B,DELIVERED,2025-09-14 20:26:46,2025-09-14 20:26:46,2025-09-14 21:06:46,40,,False,40,43,True,2025-09-14
DEL-20250914-066,ORD-20250914-066,DRV-00011,ADDR-00226,ZONE-B,DELIVERED,2025-09-14 18:19:00,2025-09-14 18:19:00,2025-09-14 18:50:00,31,,False,31,43,True,2025-09-14
DEL-20250914-067,ORD-20250914-067,DRV-00007,ADDR-00404,ZONE-B,DELIVERED,2025-09-14 18:54:43,2025-09-14 18:54:43,2025-09-14 19:30:43,36,,False,36,43,True,2025-09-14
DEL-20250914-068,ORD-20250914-068,DRV-00015,ADDR-00479,ZONE-C,DELIVERED,2025-09-14 12:34:51,2025-09-14 12:34:51,2025-09-14 12:55:51,21,,False,21,55,True,2025-09-14
DEL-20250914-069,ORD-20250914-069,DRV-00003,ADDR-00033,ZONE-C,DELIVERED,2025-09-14 20:21:20,2025-09-14 20:21:20,2025-09-14 20:50:20,29,,False,29,55,True,2025-09-14
DEL-20250914-070,ORD-20250914-070,DRV-00007,ADDR-00247,ZONE-C,DELIVERED,2025-09-14 21:17:27,2025-09-14 21:17:27,2025-09-14 22:19:27,62,,False,62,55,False,2025-09-14
DEL-20250914-071,ORD-20250914-071,DRV-00015,ADDR-00382,ZONE-B,DELIVERED,2025-09-14 18:35:16,2025-09-14 18:35:16,2025-09-14 19:05:16,30,,False,30,43,True,2025-09-14
DEL-20250914-072,ORD-20250914-072,DRV-00004,ADDR-00170,ZONE-A,DELIVERED,2025-09-14 21:19:19,2025-09-14 21:19:19,2025-09-14 21:39:19,20,,False,20,30,True,2025-09-14
DEL-20250914-073,ORD-20250914-073,DRV-00010,ADDR-00174,ZONE-B,DELIVERED,2025-09-14 11:52:57,2025-09-14 11:52:57,2025-09-14 12:27:57,35,,False,35,43,True,2025-09-14
DEL-20250914-074,ORD-20250914-074,DRV-00011,ADDR-00358,ZONE-A,DELIVERED,2025-09-14 16:25:13,2025-09-14 16:25:13,2025-09-14 16:49:13,24,,False,24,30,True,2025-09-14
DEL-20250914-075,ORD-20250914-075,DRV-00005,ADDR-00304,ZONE-D,DELIVERED,2025-09-14 19:40:10,2025-09-14 19:40:10,2025-09-14 20:24:10,44,,False,44,67,True,2025-09-14
DEL-20250914-076,ORD-20250914-076,DRV-00011,ADDR-00184,ZONE-C,DELIVERED,2025-09-14 20:11:38,2025-09-14 20:11:38,2025-09-14 20:44:38,33,,False,33,55,True,2025-09-14
DEL-20250914-077,ORD-20250914-077,DRV-00011,ADDR-00151,ZONE-C,DELIVERED,2025-09-14 10:26:45,2025-09-14 10:26:45,2025-09-14 11:11:45,45,,False,45,55,True,2025-09-14
DEL-20250914-078,ORD-20250914-078,DRV-00003,ADDR-00285,ZONE-B,DELIVERED,2025-09-14 19:54:25,2025-09-14 19:54:25,2025-09-14 20:29:25,35,,False,35,43,True,2025-09-14
DEL-20250914-079,ORD-20250914-079,DRV-00010,ADDR-00380,ZONE-A,DELIVERED,2025-09-14 14:36:37,2025-09-14 14:36:37,2025-09-14 14:51:37,15,,True,15,30,True,2025-09-14
DEL-20250914-080,ORD-20250914-080,DRV-00015,ADDR-00416,ZONE-A,DELIVERED,2025-09-14 13:18:08,2025-09-14 13:18:08,2025-09-14 13:37:08,19,,False,19,30,True,2025-09-14
DEL-20250914-081,ORD-20250914-081,DRV-00013,ADDR-00155,ZONE-D,DELIVERED,2025-09-14 09:12:33,2025-09-14 09:12:33,2025-09-14 10:00:33,48,,False,48,67,True,2025-09-14
DEL-20250914-082,ORD-20250914-082,DRV-00007,ADDR-00204,ZONE-C,DELIVERED,2025-09-14 18:40:00,2025-09-14 18:40:00,2025-09-14 19:28:00,48,,False,48,55,True,2025-09-14
DEL-20250914-083,ORD-20250914-083,DRV-00013,ADDR-00117,ZONE-A,DELIVERED,2025-09-14 16:47:17,2025-09-14 16:47:17,2025-09-14 17:12:17,25,,False,25,30,True,2025-09-14
DEL-20250914-084,ORD-20250914-084,DRV-00010,ADDR-00067,ZONE-B,DELIVERED,2025-09-14 13:52:15,2025-09-14 13:52:15,2025-09-14 14:30:15,38,,False,38,43,True,2025-09-14
DEL-20250914-085,ORD-20250914-085,DRV-00014,ADDR-00432,ZONE-B,DELIVERED,2025-09-14 19:28:49,2025-09-14 19:28:49,2025-09-14 20:11:49,43,,False,43,43,True,2025-09-14
DEL-20250914-086,ORD-20250914-086,DRV-00012,ADDR-00062,ZONE-C,DELIVERED,2025-09-14 08:52:55,2025-09-14 08:52:55,2025-09-14 09:59:55,67,,False,67,55,False,2025-09-14
